id,observed_on,place_guess,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
1245785,2014-03-17,"Florida, US",25.2502261901,-80.8763244092,Monroe,Florida,Crocodylus acutus,American Crocodile
1257304,2015-02-20,"Everglades National Park, Monroe County, US-FL, US",25.0031248807,-80.8728726843,Monroe,Florida,Crocodylus acutus,American Crocodile
1297323,2015-03-12,"Everglades National Park, Monroe County, US-FL, US",25.1520066232,-80.8962085622,Monroe,Florida,Crocodylus acutus,American Crocodile
1297462,2015-03-13,"Everglades National Park, US-FL, US",25.315016432,-80.711669931,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
1338250,2015-03-12,"Everglades National Park, Monroe County, US-FL, US",25.0275934963,-80.9263850052,Monroe,Florida,Crocodylus acutus,American Crocodile
1445955,2015-04-25,United States,25.6791065733,-80.2054381142,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
1498578,2015-03-29,"Everglades National Park, Monroe County, US-FL, US",25.1051970016,-80.8777471446,Monroe,Florida,Crocodylus acutus,American Crocodile
1729838,2015-06-16,United States,25.6551395991,-80.1402446183,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
1838958,2008-12-14,"Everglades National Park, Monroe County, US-FL, US",25.0237671244,-80.8276233912,Monroe,Florida,Crocodylus acutus,American Crocodile
1839059,2011-04-25,"Everglades National Park, Monroe County, US-FL, US",25.0329494631,-80.9586204819,Monroe,Florida,Crocodylus acutus,American Crocodile
2275849,2012-12-19,"Everglades National Park, Monroe County, US-FL, US",25.0785548699,-80.9143177362,Monroe,Florida,Crocodylus acutus,American Crocodile
2408588,2015-11-21,"Everglades National Park, Monroe County, US-FL, US",25.1264259351,-80.80034466,Monroe,Florida,Crocodylus acutus,American Crocodile
2512556,2015-12-28,"Miami-Dade County, US-FL, US",25.552716962,-80.2240940646,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
2563530,2016-01-07,"Everglades National Park, Monroe County, US-FL, US",25.0814724629,-80.888974839,Monroe,Florida,Crocodylus acutus,American Crocodile
2586233,2016-01-07,"Everglades National Park, Monroe County, US-FL, US",25.0026519059,-80.9359839567,Monroe,Florida,Crocodylus acutus,American Crocodile
2588886,2016-01-09,"Everglades National Park, Monroe County, US-FL, US",25.2065749568,-80.8926528097,Monroe,Florida,Crocodylus acutus,American Crocodile
2600629,2016-01-11,"Everglades National Park, Monroe County, US-FL, US",25.0146053573,-81.0691320892,Monroe,Florida,Crocodylus acutus,American Crocodile
2818289,2016-03-22,"Everglades National Park, US-FL, US",25.3390448884,-80.7842526148,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
2868842,2016-03-27,"Everglades National Park, Monroe County, US-FL, US",25.0527202471,-80.9311005878,Monroe,Florida,Crocodylus acutus,American Crocodile
2899319,2006-03-13,United States,25.7573144316,-80.0994171998,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
2933153,2016-04-04,"Florida, US",25.7538581601,-80.2099071739,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
2996690,2016-04-21,United States,25.6616874021,-80.3974171524,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3058279,2016-04-05,"Florida, US",25.7456961777,-80.2600466797,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3113728,2016-05-06,"Florida, US",25.7228404022,-80.2390653213,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3437997,2016-06-07,"Everglades National Park, Monroe County, US-FL, US",25.012165356,-80.9086395445,Monroe,Florida,Crocodylus acutus,American Crocodile
3620315,2014-03-05,"Everglades National Park, Monroe County, US-FL, US",25.1614301669,-80.9012435494,Monroe,Florida,Crocodylus acutus,American Crocodile
3656110,2007-10-03,"Florida, US",25.6732792469,-80.2366024936,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3663459,2013-12-17,United States,24.7189544106,-82.9630540344,Monroe,Florida,Crocodylus acutus,American Crocodile
3806700,2016-02-12,"Miami-Dade County, US-FL, US",25.5000574611,-80.2071702851,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3852637,2016-08-05,"Everglades National Park, Monroe County, US-FL, US",25.0348149438,-80.8599578271,Monroe,Florida,Crocodylus acutus,American Crocodile
3852638,2016-08-05,"Everglades National Park, Monroe County, US-FL, US",25.1877764683,-80.9968368316,Monroe,Florida,Crocodylus acutus,American Crocodile
3857613,2016-07-22,"Monroe County, US-FL, US",25.2877170243,-80.4238269006,Monroe,Florida,Crocodylus acutus,American Crocodile
3868067,2016-08-12,United States,25.7996615572,-80.3498042093,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
3871432,2005-02-11,"Everglades National Park, Monroe County, US-FL, US",25.1432568017,-80.9095467107,Monroe,Florida,Crocodylus acutus,American Crocodile
3904154,2016-08-02,"Everglades National Park, Monroe County, US-FL, US",25.1863191449,-80.833107601,Monroe,Florida,Crocodylus acutus,American Crocodile
3938774,2004-04-25,"Everglades National Park, Monroe County, US-FL, US",25.0380547027,-80.9191297369,Monroe,Florida,Crocodylus acutus,American Crocodile
4008801,2016-09-01,"Everglades National Park, Monroe County, US-FL, US",25.0575892676,-80.9789405654,Monroe,Florida,Crocodylus acutus,American Crocodile
4018802,2014-11-23,"Everglades National Park, Monroe County, US-FL, US",25.1213339151,-80.9855292529,Monroe,Florida,Crocodylus acutus,American Crocodile
4064662,2014-09-25,"Florida, US",25.2979384517,-80.8692306614,Monroe,Florida,Crocodylus acutus,American Crocodile
4126710,2015-08-01,"Everglades National Park, Monroe County, US-FL, US",25.0712489699,-80.9509639234,Monroe,Florida,Crocodylus acutus,American Crocodile
4133078,2016-02-24,"Florida, US",25.3062701397,-80.2146417428,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4174943,2015-05-05,"Everglades National Park, Monroe County, US-FL, US",25.1562373669,-80.9614917134,Monroe,Florida,Crocodylus acutus,American Crocodile
4186132,2015-11-16,"Everglades National Park, Monroe County, US-FL, US",25.1043897297,-80.910768043,Monroe,Florida,Crocodylus acutus,American Crocodile
4551842,2016-11-10,"Florida, US",25.7940927447,-80.3793993188,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4578597,2016-11-02,"Everglades National Park, Monroe County, US-FL, US",25.0544071315,-80.939186375,Monroe,Florida,Crocodylus acutus,American Crocodile
4599969,2015-05-02,"Everglades National Park, Monroe County, US-FL, US",25.1730858718,-80.8738493266,Monroe,Florida,Crocodylus acutus,American Crocodile
4607311,2016-11-20,"Everglades National Park, Monroe County, US-FL, US",25.1597798738,-80.8551748998,Monroe,Florida,Crocodylus acutus,American Crocodile
4645417,2016-02-06,"Florida, US",25.6649512534,-80.323540679,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4645456,2013-12-17,"Florida, US",25.729256622,-80.3737694438,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4739836,2015-02-11,"Florida, US",25.2899854664,-80.2336079255,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4902382,2015-10-22,"Everglades National Park, Monroe County, US-FL, US",25.0758782214,-80.9845735061,Monroe,Florida,Crocodylus acutus,American Crocodile
4902478,2015-04-02,"Everglades National Park, Monroe County, US-FL, US",25.0433797397,-80.8108356934,Monroe,Florida,Crocodylus acutus,American Crocodile
4913830,2016-12-30,"Everglades National Park, Monroe County, US-FL, US",25.1907662064,-80.816521523,Monroe,Florida,Crocodylus acutus,American Crocodile
4915437,2010-07-31,"Everglades National Park, Monroe County, US-FL, US",25.1176204506,-80.9683447141,Monroe,Florida,Crocodylus acutus,American Crocodile
4921242,2017-01-09,"Everglades National Park, Monroe County, US-FL, US",25.1413914908,-80.8990592077,Monroe,Florida,Crocodylus acutus,American Crocodile
4965944,2017-01-08,"Florida, US",25.686058777,-80.3795438937,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
4979874,2017-01-07,"Everglades National Park, US-FL, US",25.3797953712,-80.8590024449,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5046939,2017-02-02,"Florida, US",25.7650007967,-80.3852475295,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5075352,2014-12-21,United States,25.6479587037,-80.2743519984,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5096908,2016-11-24,United States,25.7406291706,-80.2313118122,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5165445,2017-02-23,"Florida, US",25.7607692567,-80.3901119113,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5203194,2012-03-31,"Everglades National Park, Monroe County, US-FL, US",25.1988198494,-80.8914030428,Monroe,Florida,Crocodylus acutus,American Crocodile
5214666,2017-02-23,"Everglades National Park, Monroe County, US-FL, US",25.0623801623,-80.8742650998,Monroe,Florida,Crocodylus acutus,American Crocodile
5226018,2017-03-04,"Everglades National Park, Monroe County, US-FL, US",25.1687695748,-80.8684788465,Monroe,Florida,Crocodylus acutus,American Crocodile
5228413,2017-01-02,"Everglades National Park, Monroe County, US-FL, US",25.1346441411,-80.8717144619,Monroe,Florida,Crocodylus acutus,American Crocodile
5260885,2017-03-09,United States,25.6099391719,-80.2250026255,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5322800,2014-11-29,"Everglades National Park, US-FL, US",25.1275065532,-80.6977166968,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5454905,2017-03-24,"Miami-Dade County, US-FL, US",25.5122127371,-80.3678169717,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5472152,2017-03-26,"Miami-Dade County, US-FL, US",25.4438919193,-80.3465097252,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5472296,2017-03-26,"Miami-Dade County, US-FL, US",25.4981859238,-80.3098577558,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5648596,2015-04-03,"Everglades National Park, Monroe County, US-FL, US",25.1985202112,-80.9947972418,Monroe,Florida,Crocodylus acutus,American Crocodile
5656551,2017-03-07,United States,25.3963710167,-80.6141710535,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5699289,2017-04-14,"Florida, US",25.7812451715,-80.2414214132,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5699430,2017-04-14,"Everglades National Park, Monroe County, US-FL, US",25.1705845984,-80.9122655342,Monroe,Florida,Crocodylus acutus,American Crocodile
5767855,2017-04-16,United States,25.7740410984,-80.0834805571,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5790729,2017-01-05,"Everglades National Park, Monroe County, US-FL, US",25.1863147936,-80.8115645342,Monroe,Florida,Crocodylus acutus,American Crocodile
5854014,2017-04-16,"Miami-Dade County, US-FL, US",25.6832036669,-80.3622894287,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5910620,2009-07-18,"Everglades National Park, Monroe County, US-FL, US",25.1705856452,-80.8686608512,Monroe,Florida,Crocodylus acutus,American Crocodile
5910632,2009-07-18,"Everglades National Park, Monroe County, US-FL, US",25.1451973136,-80.9487857324,Monroe,Florida,Crocodylus acutus,American Crocodile
5921183,2009-12-05,"Everglades National Park, Monroe County, US-FL, US",25.0775470632,-80.8782596088,Monroe,Florida,Crocodylus acutus,American Crocodile
5929332,2017-04-12,"Florida, US",25.6691326535,-80.2834570158,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5961118,2017-04-25,"Everglades National Park, Monroe County, US-FL, US",25.1398377469,-80.9538422858,Monroe,Florida,Crocodylus acutus,American Crocodile
5971663,2014-01-17,"Florida, US",25.7781810871,-80.2038598897,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
5974414,2003-11-08,"Florida, US",25.4032409257,-80.8027644285,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
6081031,2017-04-26,"Everglades National Park, Monroe County, US-FL, US",25.0249659046,-80.8116368828,Monroe,Florida,Crocodylus acutus,American Crocodile
6138477,2016-04-17,"Everglades National Park, US-FL, US",25.3943757246,-80.9967393504,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
6177346,2017-05-11,"Everglades National Park, Monroe County, US-FL, US",25.1653333435,-80.8515345432,Monroe,Florida,Crocodylus acutus,American Crocodile
6333983,2017-03-23,"Everglades National Park, Monroe County, US-FL, US",25.0602991373,-80.8078709248,Monroe,Florida,Crocodylus acutus,American Crocodile
6334023,2017-03-17,"Everglades National Park, Monroe County, US-FL, US",25.1531605095,-80.874107373,Monroe,Florida,Crocodylus acutus,American Crocodile
6359121,2017-05-03,"Everglades National Park, Monroe County, US-FL, US",25.191525584,-80.9436425557,Monroe,Florida,Crocodylus acutus,American Crocodile
6418995,2014-10-29,"Everglades National Park, Monroe County, US-FL, US",25.1632542995,-80.8150665959,Monroe,Florida,Crocodylus acutus,American Crocodile
6518594,2017-06-03,"Everglades National Park, US-FL, US",25.1228656828,-80.8432221239,Monroe,Florida,Crocodylus acutus,American Crocodile
6533832,2017-04-06,"Everglades National Park, Monroe County, US-FL, US",25.1704263413,-80.9240933728,Monroe,Florida,Crocodylus acutus,American Crocodile
6666762,2014-02-01,"Everglades National Park, Monroe County, US-FL, US",25.3228011686,-80.9918065457,Monroe,Florida,Crocodylus acutus,American Crocodile
6729569,2017-04-30,"Everglades National Park, Monroe County, US-FL, US",25.0142256317,-80.8212370643,Monroe,Florida,Crocodylus acutus,American Crocodile
6768847,2017-06-23,"Monroe County, US-FL, US",24.9543685846,-80.6305557292,Monroe,Florida,Crocodylus acutus,American Crocodile
6923290,2017-03-18,"Everglades National Park, Monroe County, US-FL, US",25.1661681752,-80.8540731829,Monroe,Florida,Crocodylus acutus,American Crocodile
6940265,2015-11-11,"Florida, US",25.3383721205,-80.8026287176,Monroe,Florida,Crocodylus acutus,American Crocodile
6944005,2017-07-06,United States,25.7960875099,-80.3692908086,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
7066804,2017-05-06,"Everglades National Park, US-FL, US",25.5291754294,-80.8125277129,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
7081545,2017-07-16,"Everglades National Park, Monroe County, US-FL, US",25.1217054288,-80.8472976201,Monroe,Florida,Crocodylus acutus,American Crocodile
7137684,2015-03-30,United States,24.6835437156,-82.870883936,Monroe,Florida,Crocodylus acutus,American Crocodile
7328800,2017-08-02,"Everglades National Park, US-FL, US",25.228362765,-80.6470732635,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
7464067,2014-10-07,"Florida, US",25.2114080951,-80.8449229134,Monroe,Florida,Crocodylus acutus,American Crocodile
7478023,2016-02-04,"Everglades National Park, Monroe County, US-FL, US",25.1172477731,-80.9039325865,Monroe,Florida,Crocodylus acutus,American Crocodile
7718679,2013-01-21,"Everglades National Park, Monroe County, US-FL, US",25.073326825,-80.9686690023,Monroe,Florida,Crocodylus acutus,American Crocodile
7719859,2013-10-20,"Everglades National Park, Monroe County, US-FL, US",25.1095772291,-80.9049880796,Monroe,Florida,Crocodylus acutus,American Crocodile
7918326,2017-09-14,"University of Florida, Gainesville, FL, US",29.6458250881,-82.347169558,Alachua,Florida,Alligator mississippiensis,American Alligator
8350965,2017-10-09,"Florida, US",29.7131174443,-82.2071722232,Alachua,Florida,Alligator mississippiensis,American Alligator
8444691,2012-01-21,"Everglades National Park, Monroe County, US-FL, US",25.0818896177,-80.9502783941,Monroe,Florida,Crocodylus acutus,American Crocodile
8444693,2012-01-21,"Everglades National Park, Monroe County, US-FL, US",25.0038080236,-80.8356392485,Monroe,Florida,Crocodylus acutus,American Crocodile
8501776,2005-02-08,"Everglades National Park, Monroe County, US-FL, US",25.0908393985,-80.9073260871,Monroe,Florida,Crocodylus acutus,American Crocodile
8552647,2017-10-19,"Everglades National Park, Monroe County, US-FL, US",25.1672617604,-80.8302993899,Monroe,Florida,Crocodylus acutus,American Crocodile
8552648,2017-10-19,"Everglades National Park, Monroe County, US-FL, US",25.1680531422,-80.9371808046,Monroe,Florida,Crocodylus acutus,American Crocodile
8552649,2017-10-19,"Everglades National Park, Monroe County, US-FL, US",25.1868988531,-80.852330071,Monroe,Florida,Crocodylus acutus,American Crocodile
8599836,2012-04-20,"Everglades National Park, Monroe County, US-FL, US",25.1450091823,-80.9988245207,Monroe,Florida,Crocodylus acutus,American Crocodile
8600661,2017-04-06,"Everglades National Park, Monroe County, US-FL, US",25.1878869828,-80.8706364427,Monroe,Florida,Crocodylus acutus,American Crocodile
8600675,2017-04-06,"Everglades National Park, Monroe County, US-FL, US",25.1325161259,-80.9354731429,Monroe,Florida,Crocodylus acutus,American Crocodile
8614335,2017-10-30,"Florida, US",25.1375819178,-80.220557616,Monroe,Florida,Crocodylus acutus,American Crocodile
8679443,2017-11-04,"Monroe County, US-FL, US",24.9561826928,-80.7582596934,Monroe,Florida,Crocodylus acutus,American Crocodile
8754591,2017-10-24,"Paynes Prairie Preserve State Park, Micanopy, FL, US",29.6168085047,-82.3272091014,Alachua,Florida,Alligator mississippiensis,American Alligator
8793090,2017-04-22,"Paynes Prairie Boardwalk, Gainesville, FL",29.606032,-82.303101,Alachua,Florida,Alligator mississippiensis,American Alligator
8805233,2017-11-10,"Everglades National Park, Monroe County, US-FL, US",25.3890309009,-80.8424856474,Monroe,Florida,Crocodylus acutus,American Crocodile
8817086,2017-11-15,"Florida, US",25.0633114926,-80.3762039617,Monroe,Florida,Crocodylus acutus,American Crocodile
8963850,2017-11-28,"Florida, US",25.1407764827,-80.3803175718,Monroe,Florida,Crocodylus acutus,American Crocodile
8969294,2017-11-28,"Florida, US",25.0153223314,-80.291796849,Monroe,Florida,Crocodylus acutus,American Crocodile
8979926,2017-11-29,"Florida, US",25.1513403189,-80.3666425575,Monroe,Florida,Crocodylus acutus,American Crocodile
9032970,2015-08-12,"Everglades National Park, Monroe County, US-FL, US",25.1034289577,-80.8748390144,Monroe,Florida,Crocodylus acutus,American Crocodile
9034690,2015-11-18,"Florida, US",25.6945667818,-80.3694493322,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9063149,2017-12-06,"Florida, US",25.1080836812,-80.2538767152,Monroe,Florida,Crocodylus acutus,American Crocodile
9168951,2017-12-07,"Everglades National Park, Monroe County, US-FL, US",25.1107391546,-80.8354139076,Monroe,Florida,Crocodylus acutus,American Crocodile
9259132,2017-12-22,"Everglades National Park, Monroe County, US-FL, US",25.0527267495,-80.9645596958,Monroe,Florida,Crocodylus acutus,American Crocodile
9259133,2017-12-22,"Everglades National Park, Monroe County, US-FL, US",25.1547511048,-80.9164406608,Monroe,Florida,Crocodylus acutus,American Crocodile
9260818,2017-12-21,"Everglades National Park, Monroe County, US-FL, US",25.0876473721,-80.823964495,Monroe,Florida,Crocodylus acutus,American Crocodile
9268607,2017-12-26,"Everglades National Park, Monroe County, US-FL, US",25.0367964902,-80.807137465,Monroe,Florida,Crocodylus acutus,American Crocodile
9274494,2017-12-26,"Everglades National Park, Monroe County, US-FL, US",25.0846569724,-80.8113945053,Monroe,Florida,Crocodylus acutus,American Crocodile
9310663,2012-12-04,"Everglades National Park, Monroe County, US-FL, US",25.1905492278,-80.9000572,Monroe,Florida,Crocodylus acutus,American Crocodile
9310923,2017-12-30,"Everglades National Park, Monroe County, US-FL, US",25.0460020475,-80.914157304,Monroe,Florida,Crocodylus acutus,American Crocodile
9311269,2017-12-30,"Everglades National Park, Monroe County, US-FL, US",25.1816945146,-80.9646657772,Monroe,Florida,Crocodylus acutus,American Crocodile
9322837,2017-12-17,"Florida, US",25.6399984203,-80.2254649404,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9326004,2017-12-31,"Everglades National Park, Monroe County, US-FL, US",25.0344892511,-80.8888701594,Monroe,Florida,Crocodylus acutus,American Crocodile
9327991,2017-12-28,"Everglades National Park, Monroe County, US-FL, US",25.0240805638,-80.8295702739,Monroe,Florida,Crocodylus acutus,American Crocodile
9332768,2017-12-17,"Florida, US",25.1215482424,-80.2604076895,Monroe,Florida,Crocodylus acutus,American Crocodile
9366066,2018-01-04,"Florida, US",25.0349574032,-80.3294842403,Monroe,Florida,Crocodylus acutus,American Crocodile
9366596,2018-01-01,"Everglades National Park, Monroe County, US-FL, US",25.1218548787,-80.8253141849,Monroe,Florida,Crocodylus acutus,American Crocodile
9435670,2018-01-10,"Everglades National Park, Monroe County, US-FL, US",25.0332979358,-80.8639169919,Monroe,Florida,Crocodylus acutus,American Crocodile
9487141,2017-03-20,"Everglades National Park, Monroe County, US-FL, US",25.1575629038,-80.8521880272,Monroe,Florida,Crocodylus acutus,American Crocodile
9487698,2018-01-15,"Miami-Dade County, US-FL, US",25.465021086,-80.367084108,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9488883,2018-01-15,"Everglades National Park, Monroe County, US-FL, US",25.0505488064,-80.9029755788,Monroe,Florida,Crocodylus acutus,American Crocodile
9490949,2018-01-13,"Miami-Dade County, US-FL, US",25.4991579174,-80.29147603,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9568345,2018-01-21,"Everglades National Park, Monroe County, US-FL, US",25.0285505329,-80.9034157953,Monroe,Florida,Crocodylus acutus,American Crocodile
9621634,2017-03-18,"Everglades National Park, Monroe County, US-FL, US",25.0489619664,-80.9230826756,Monroe,Florida,Crocodylus acutus,American Crocodile
9680827,2018-01-31,"Florida, US",25.1493903099,-80.3524385724,Monroe,Florida,Crocodylus acutus,American Crocodile
9741500,2018-02-05,"Florida, US",25.2679343986,-80.5577279333,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9741567,2018-02-05,"Florida, US",25.3218729264,-80.4757671468,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9760524,2018-01-31,"Miami-Dade County, US-FL, US",25.5967269618,-80.2742023325,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9765810,2018-01-19,"Everglades National Park, Monroe County, US-FL, US",25.1420466872,-80.8211055665,Monroe,Florida,Crocodylus acutus,American Crocodile
9786300,2018-02-05,"Miami-Dade County, US-FL, US",25.4374380314,-80.2819904583,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9806516,2018-02-04,"Everglades National Park, Monroe County, US-FL, US",25.0181860717,-80.8826834845,Monroe,Florida,Crocodylus acutus,American Crocodile
9806517,2018-02-04,"Everglades National Park, Monroe County, US-FL, US",25.1902333197,-80.8786607793,Monroe,Florida,Crocodylus acutus,American Crocodile
9941908,2018-02-20,"Florida, US",25.3766694007,-80.3161892931,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
9942748,2017-02-20,"Everglades National Park, Monroe County, US-FL, US",25.1178441529,-80.8828837282,Monroe,Florida,Crocodylus acutus,American Crocodile
9974092,2018-02-19,"Everglades National Park, US-FL, US",25.3942716535,-80.7258322013,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
10094535,2018-03-04,"Everglades National Park, Monroe County, US-FL, US",25.0358802337,-80.9817603121,Monroe,Florida,Crocodylus acutus,American Crocodile
10153720,2018-03-09,"Florida, US",25.2821630588,-80.5075439898,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
10163798,2018-03-09,"Everglades National Park, Monroe County, US-FL, US",25.1259487964,-80.8999386568,Monroe,Florida,Crocodylus acutus,American Crocodile
10224373,2017-12-22,"Florida, US",25.6250309983,-80.3814846699,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
10327553,2009-02-19,"Everglades National Park, Monroe County, US-FL, US",25.1558625203,-80.9642593515,Monroe,Florida,Crocodylus acutus,American Crocodile
10327554,2009-02-19,"Everglades National Park, Monroe County, US-FL, US",25.0048389933,-80.9495308448,Monroe,Florida,Crocodylus acutus,American Crocodile
10342689,2018-03-14,"Everglades National Park, Monroe County, US-FL, US",25.053420495,-80.9390827382,Monroe,Florida,Crocodylus acutus,American Crocodile
10360916,2007-01-11,"Everglades National Park, Monroe County, US-FL, US",25.0559435128,-80.8634295273,Monroe,Florida,Crocodylus acutus,American Crocodile
10380295,2014-03-05,"Florida, US",25.7281382991,-80.244915099,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
10397429,2013-03-13,"Everglades National Park, Monroe County, US-FL, US",25.1147325385,-80.9199042679,Monroe,Florida,Crocodylus acutus,American Crocodile
10558635,2013-11-25,"Everglades National Park, Monroe County, US-FL, US",25.1783896047,-80.9827198354,Monroe,Florida,Crocodylus acutus,American Crocodile
10558636,2013-11-25,"Everglades National Park, Monroe County, US-FL, US",25.1336271307,-80.9345168692,Monroe,Florida,Crocodylus acutus,American Crocodile
10594337,2018-03-28,"Everglades National Park, Monroe County, US-FL, US",25.1116273755,-80.9659149259,Monroe,Florida,Crocodylus acutus,American Crocodile
10774473,2016-03-04,"Florida, US",25.7451053875,-80.2967679841,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
11000768,2016-11-03,"Everglades National Park, Monroe County, US-FL, US",25.12287359,-80.8383304713,Monroe,Florida,Crocodylus acutus,American Crocodile
11292254,2018-04-21,"Everglades National Park, Monroe County, US-FL, US",25.0075216697,-80.8780984713,Monroe,Florida,Crocodylus acutus,American Crocodile
11330512,2016-12-26,"Everglades National Park, Monroe County, US-FL, US",25.0494714392,-80.9821709761,Monroe,Florida,Crocodylus acutus,American Crocodile
11374458,2018-03-13,"Florida, US",25.7009159731,-80.2094368478,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
11714388,2008-11-28,"Everglades National Park, Monroe County, US-FL, US",25.0099991211,-80.952538647,Monroe,Florida,Crocodylus acutus,American Crocodile
11817528,2017-12-03,"Florida, US",25.7601705782,-80.2242013585,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
11936188,2017-04-19,"Everglades National Park, Monroe County, US-FL, US",25.1363824225,-80.8789468122,Monroe,Florida,Crocodylus acutus,American Crocodile
11945655,2018-03-06,"Florida, US",25.6390713334,-80.3257714035,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
12024630,2016-04-29,United States,24.6596512362,-82.9886000862,Monroe,Florida,Crocodylus acutus,American Crocodile
12067318,2018-04-28,"Everglades National Park, Monroe County, US-FL, US",25.0366738419,-80.8991910852,Monroe,Florida,Crocodylus acutus,American Crocodile
12219047,2016-04-30,"Everglades National Park, US-FL, US",25.3039722775,-80.6176442314,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
12256786,2007-03-05,"Everglades National Park, Monroe County, US-FL, US",25.0537659071,-80.9480865547,Monroe,Florida,Crocodylus acutus,American Crocodile
12265347,2008-11-28,"Everglades National Park, Monroe County, US-FL, US",25.1028390841,-80.9124822924,Monroe,Florida,Crocodylus acutus,American Crocodile
12475416,2018-04-30,"Everglades National Park, Monroe County, US-FL, US",25.1277326251,-80.92937629,Monroe,Florida,Crocodylus acutus,American Crocodile
12567521,2015-01-06,"Florida, US",25.662921434,-80.3991942704,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
12587387,2017-03-14,"Everglades National Park, Monroe County, US-FL, US",25.0957990505,-80.9386320136,Monroe,Florida,Crocodylus acutus,American Crocodile
12587389,2017-03-14,"Everglades National Park, Monroe County, US-FL, US",25.0308134201,-80.9222070982,Monroe,Florida,Crocodylus acutus,American Crocodile
12589022,2017-03-14,"Everglades National Park, Monroe County, US-FL, US",25.0514749017,-80.9842040782,Monroe,Florida,Crocodylus acutus,American Crocodile
12661163,2018-03-21,"Florida, US",25.7103165767,-80.6736636721,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
12778671,2018-04-29,"Florida, US",25.6680664196,-80.7565385511,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
12852234,2018-05-04,"Everglades National Park, Monroe County, US-FL, US",25.0416788018,-80.9530477969,Monroe,Florida,Crocodylus acutus,American Crocodile
12973275,2018-05-04,"Miami-Dade County, US-FL, US",25.4877560665,-80.2446857573,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
13159177,2018-05-23,"Everglades National Park, Monroe County, US-FL, US",25.0012725767,-80.9168230039,Monroe,Florida,Crocodylus acutus,American Crocodile
13456899,2016-01-05,"Everglades National Park, Monroe County, US-FL, US",25.0330202545,-80.8678790823,Monroe,Florida,Crocodylus acutus,American Crocodile
