common_name,observed_on,latitude,longitude,place_county_name,place_state_name,year,month,month_name
Burmese Python,2018-08-08,25.834399,-80.906891,Collier,Florida,2018,8,Aug
Burmese Python,2018-08-08,25.761877,-80.771547,Miami-Dade,Florida,2018,8,Aug
Burmese Python,2018-04-26,25.460863,-80.59012,Miami-Dade,Florida,2018,4,Apr
Burmese Python,2020-11-04,25.846476,-80.96247,Collier,Florida,2020,11,Nov
Burmese Python,2020-11-04,26.096559,-80.377258,Broward,Florida,2020,11,Nov
Burmese Python,2020-11-14,25.456139,-80.501636,Miami-Dade,Florida,2020,11,Nov
Burmese Python,2020-02-17,26.333923,-80.55493,Broward,Florida,2020,2,Feb
Burmese Python,2020-12-18,26.032375,-81.67746,Collier,Florida,2020,12,Dec
Burmese Python,2016-08-15,25.304846,-80.94242,Miami-Dade,Florida,2016,8,Aug
Burmese Python,2020-12-13,25.426888,-80.48045,Miami-Dade,Florida,2020,12,Dec
Burmese Python,2020-12-24,25.417297,-80.644837,Miami-Dade,Florida,2020,12,Dec
Burmese Python,2020-12-30,25.434053,-80.726662,Miami-Dade,Florida,2020,12,Dec
Burmese Python,2021-01-03,25.1898,-80.775791,Miami-Dade,Florida,2021,1,Jan
Burmese Python,2018-04-15,25.411063,-80.653904,Miami-Dade,Florida,2018,4,Apr
Burmese Python,2020-12-13,25.398598,-80.568817,Miami-Dade,Florida,2020,12,Dec
Burmese Python,2021-01-15,26.146792,-80.698849,Broward,Florida,2021,1,Jan
Burmese Python,2021-01-03,25.501791,-80.625824,Miami-Dade,Florida,2021,1,Jan
Burmese Python,2021-02-01,25.646727,-81.272325,Monroe,Florida,2021,2,Feb
Burmese Python,2020-10-11,25.239288,-80.811928,Miami-Dade,Florida,2020,10,Oct
Burmese Python,2020-09-28,25.429,-80.687425,Miami-Dade,Florida,2020,9,Sep
Burmese Python,2019-12-06,25.259381,-80.7984,Miami-Dade,Florida,2019,12,Dec
Burmese Python,2018-10-08,25.758597,-80.987508,Monroe,Florida,2018,10,Oct
Burmese Python,2020-12-19,25.147731,-80.924278,Monroe,Florida,2020,12,Dec
Burmese Python,2018-05-15,25.370171,-80.56582,Miami-Dade,Florida,2018,5,May
Burmese Python,2006-09-17,25.598946,-80.434347,Miami-Dade,Florida,2006,9,Sep
Burmese Python,2021-05-22,25.325898,-80.798588,Miami-Dade,Florida,2021,5,May
Burmese Python,2021-05-27,25.40797,-80.523475,Miami-Dade,Florida,2021,5,May
Burmese Python,2021-06-28,26.069995,-81.676307,Collier,Florida,2021,6,Jun
Burmese Python,2021-03-13,25.474565,-80.444766,Miami-Dade,Florida,2021,3,Mar
Burmese Python,2004-12-29,25.754777,-80.673598,Miami-Dade,Florida,2004,12,Dec
Burmese Python,2018-08-04,25.913627,-81.112247,Collier,Florida,2018,8,Aug
Burmese Python,2018-08-04,25.610317,-80.751241,Miami-Dade,Florida,2018,8,Aug
Burmese Python,2021-08-07,25.975403,-81.262397,Collier,Florida,2021,8,Aug
Burmese Python,2021-08-14,25.507925,-80.36393,Miami-Dade,Florida,2021,8,Aug
Burmese Python,2021-08-21,25.901638,-81.3102,Collier,Florida,2021,8,Aug
Burmese Python,2013-01-01,25.152976,-80.917035,Monroe,Florida,2013,1,Jan
Burmese Python,2021-09-26,25.41261,-80.901483,Monroe,Florida,2021,9,Sep
Burmese Python,2021-10-12,25.675812,-80.276633,Miami-Dade,Florida,2021,10,Oct
Burmese Python,2021-10-22,26.33368,-80.597522,Broward,Florida,2021,10,Oct
Burmese Python,2018-06-30,25.139285,-80.955395,Monroe,Florida,2018,6,Jun
Burmese Python,2021-11-26,25.791983,-80.38997,Miami-Dade,Florida,2021,11,Nov
Burmese Python,2021-11-24,25.154554,-80.915396,Monroe,Florida,2021,11,Nov
Burmese Python,2021-12-02,26.078737,-81.715138,Collier,Florida,2021,12,Dec
Burmese Python,2021-12-13,26.174814,-80.894932,Collier,Florida,2021,12,Dec
Burmese Python,2021-12-10,25.901162,-81.281429,Collier,Florida,2021,12,Dec
Burmese Python,2021-12-14,25.820962,-81.026047,Collier,Florida,2021,12,Dec
Burmese Python,2021-12-19,25.524329,-80.633877,Miami-Dade,Florida,2021,12,Dec
Burmese Python,2021-12-20,25.229664,-80.726147,Miami-Dade,Florida,2021,12,Dec
Burmese Python,2021-12-24,25.787917,-81.306122,Monroe,Florida,2021,12,Dec
Burmese Python,2021-12-24,25.839642,-81.381788,Collier,Florida,2021,12,Dec
Burmese Python,2019-08-02,25.398419,-80.879474,Miami-Dade,Florida,2019,8,Aug
Burmese Python,2021-02-17,25.367709,-80.494148,Miami-Dade,Florida,2021,2,Feb
Burmese Python,2011-09-05,25.527695,-80.675517,Miami-Dade,Florida,2011,9,Sep
Burmese Python,2021-12-29,25.284293,-80.898651,Monroe,Florida,2021,12,Dec
Burmese Python,2020-07-11,25.890631,-81.262072,Collier,Florida,2020,7,Jul
Burmese Python,2021-12-30,25.460708,-80.405097,Miami-Dade,Florida,2021,12,Dec
Burmese Python,2022-02-03,26.172695,-81.677569,Collier,Florida,2022,2,Feb
Burmese Python,2020-07-25,25.646722,-80.355174,Miami-Dade,Florida,2020,7,Jul
Burmese Python,2007-04-13,25.433968,-80.691777,Miami-Dade,Florida,2007,4,Apr
Burmese Python,2022-02-12,25.290422,-80.641008,Miami-Dade,Florida,2022,2,Feb
Burmese Python,2022-03-10,25.320836,-80.280158,Monroe,Florida,2022,3,Mar
Burmese Python,2022-04-04,25.369565,-80.223692,Monroe,Florida,2022,4,Apr
Burmese Python,2022-04-07,25.202644,-80.346309,Monroe,Florida,2022,4,Apr
Burmese Python,2022-04-28,25.449995,-80.690604,Miami-Dade,Florida,2022,4,Apr
Burmese Python,2022-04-27,25.551159,-80.633832,Miami-Dade,Florida,2022,4,Apr
Burmese Python,2022-05-04,25.189968,-80.352619,Monroe,Florida,2022,5,May
Burmese Python,2022-05-09,25.387467,-80.443106,Miami-Dade,Florida,2022,5,May
Burmese Python,2022-04-26,26.009211,-80.632583,Broward,Florida,2022,4,Apr
Burmese Python,2022-05-23,25.216702,-80.332286,Monroe,Florida,2022,5,May
Burmese Python,2022-02-03,25.231389,-80.331866,Monroe,Florida,2022,2,Feb
Burmese Python,2012-07-23,25.138669,-80.937428,Monroe,Florida,2012,7,Jul
Burmese Python,2022-02-03,26.335847,-80.62123,Palm Beach,Florida,2022,2,Feb
Burmese Python,2022-05-28,25.191308,-80.354047,Monroe,Florida,2022,5,May
Burmese Python,2022-05-26,26.078866,-81.587959,Collier,Florida,2022,5,May
Burmese Python,2022-03-16,25.433674,-80.728819,Miami-Dade,Florida,2022,3,Mar
Burmese Python,2022-06-07,25.70575,-80.7668,Miami-Dade,Florida,2022,6,Jun
Burmese Python,2022-06-08,25.374512,-80.814925,Miami-Dade,Florida,2022,6,Jun
Burmese Python,2022-06-08,25.8628,-81.100547,Collier,Florida,2022,6,Jun
Burmese Python,2010-02-12,25.419553,-80.914036,Monroe,Florida,2010,2,Feb
Burmese Python,2022-06-14,25.295975,-80.798387,Miami-Dade,Florida,2022,6,Jun
Burmese Python,2022-06-14,25.204778,-80.868522,Monroe,Florida,2022,6,Jun
Burmese Python,2022-06-16,25.147633,-80.92408,Monroe,Florida,2022,6,Jun
Burmese Python,2021-11-09,25.436383,-80.5177,Miami-Dade,Florida,2021,11,Nov
Burmese Python,2021-10-19,25.761953,-80.712303,Miami-Dade,Florida,2021,10,Oct
Burmese Python,2021-07-17,25.832952,-81.095735,Collier,Florida,2021,7,Jul
Burmese Python,2021-10-16,25.166161,-80.910797,Monroe,Florida,2021,10,Oct
Burmese Python,2020-08-04,25.761903,-80.744155,Miami-Dade,Florida,2020,8,Aug
Burmese Python,2022-06-22,25.201363,-80.873992,Monroe,Florida,2022,6,Jun
Burmese Python,2022-06-06,26.024262,-81.732587,Collier,Florida,2022,6,Jun
Burmese Python,2022-07-01,26.027733,-81.715278,Collier,Florida,2022,7,Jul
Burmese Python,2022-06-28,26.048568,-80.352769,Broward,Florida,2022,6,Jun
Burmese Python,2022-07-01,25.421462,-80.777175,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-02,25.209008,-80.86155,Monroe,Florida,2022,7,Jul
Burmese Python,2022-07-02,25.238337,-80.813492,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-05,25.888353,-80.838608,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-10,25.246975,-80.800247,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-19,25.619208,-80.336782,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-20,25.262354,-80.310479,Monroe,Florida,2022,7,Jul
Burmese Python,2022-07-20,25.265743,-80.308837,Monroe,Florida,2022,7,Jul
Burmese Python,2022-07-18,25.248733,-80.264122,Monroe,Florida,2022,7,Jul
Burmese Python,2022-07-16,25.901487,-81.30652,Collier,Florida,2022,7,Jul
Burmese Python,2022-07-21,25.245408,-80.802063,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-07-27,25.180914,-80.365505,Monroe,Florida,2022,7,Jul
Burmese Python,2022-07-30,26.159364,-80.784222,Broward,Florida,2022,7,Jul
Burmese Python,2013-10-30,25.286616,-80.898651,Monroe,Florida,2013,10,Oct
Burmese Python,2022-08-07,25.2351,-80.8189,Miami-Dade,Florida,2022,8,Aug
Burmese Python,2022-08-09,25.3602,-80.820945,Miami-Dade,Florida,2022,8,Aug
Burmese Python,2022-08-09,25.164122,-80.911613,Monroe,Florida,2022,8,Aug
Burmese Python,2022-08-15,25.283728,-80.331591,Monroe,Florida,2022,8,Aug
Burmese Python,2019-12-16,25.761919,-80.730746,Miami-Dade,Florida,2019,12,Dec
Burmese Python,2022-08-26,25.395676,-80.448517,Miami-Dade,Florida,2022,8,Aug
Burmese Python,2022-08-24,25.39964,-80.45104,Miami-Dade,Florida,2022,8,Aug
Burmese Python,2022-09-01,25.28401,-80.31525,Monroe,Florida,2022,9,Sep
Burmese Python,2022-09-09,25.178138,-80.368079,Monroe,Florida,2022,9,Sep
Burmese Python,2022-09-03,26.787933,-81.307289,Glades,Florida,2022,9,Sep
Burmese Python,2022-09-15,25.381527,-80.439323,Miami-Dade,Florida,2022,9,Sep
Burmese Python,2022-09-20,25.192419,-80.355432,Monroe,Florida,2022,9,Sep
Burmese Python,2022-09-23,25.171087,-80.373932,Monroe,Florida,2022,9,Sep
Burmese Python,2020-07-25,25.608629,-80.524991,Miami-Dade,Florida,2020,7,Jul
Burmese Python,2022-10-10,25.754585,-80.926242,Monroe,Florida,2022,10,Oct
Burmese Python,2022-10-12,26.586713,-81.310097,Hendry,Florida,2022,10,Oct
Burmese Python,2018-12-28,25.378197,-80.937987,Miami-Dade,Florida,2018,12,Dec
Burmese Python,2022-10-20,25.309175,-80.295479,Monroe,Florida,2022,10,Oct
Burmese Python,2022-10-31,25.263734,-80.798489,Miami-Dade,Florida,2022,10,Oct
Burmese Python,2022-11-01,25.409357,-80.64921,Miami-Dade,Florida,2022,11,Nov
Burmese Python,2022-11-03,25.279602,-80.343484,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-04,25.185274,-80.361865,Monroe,Florida,2022,11,Nov
Burmese Python,2022-10-28,25.839886,-80.914692,Collier,Florida,2022,10,Oct
Burmese Python,2022-11-05,25.300844,-80.206398,Monroe,Florida,2022,11,Nov
Burmese Python,2022-04-27,26.32751,-80.532738,Broward,Florida,2022,4,Apr
Burmese Python,2022-11-14,25.290452,-80.303491,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-15,25.523203,-80.346795,Miami-Dade,Florida,2022,11,Nov
Burmese Python,2022-11-16,25.287206,-80.3041,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-25,25.137515,-80.68427,Monroe,Florida,2022,11,Nov
Burmese Python,2022-07-14,25.447992,-80.379507,Miami-Dade,Florida,2022,7,Jul
Burmese Python,2022-11-01,25.192696,-80.358138,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-03,25.192613,-80.358178,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-03,25.192457,-80.358116,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-20,25.262038,-80.314155,Monroe,Florida,2022,11,Nov
Burmese Python,2022-12-13,25.294054,-80.289582,Monroe,Florida,2022,12,Dec
Burmese Python,2022-10-23,26.145772,-80.460427,Broward,Florida,2022,10,Oct
Burmese Python,2022-12-14,25.261868,-80.314011,Monroe,Florida,2022,12,Dec
Burmese Python,2023-01-03,25.560379,-80.334189,Miami-Dade,Florida,2023,1,Jan
Burmese Python,2022-12-29,25.311281,-80.278416,Monroe,Florida,2022,12,Dec
Burmese Python,2022-12-30,25.299514,-80.38616,Miami-Dade,Florida,2022,12,Dec
Burmese Python,2022-12-30,25.277796,-80.442199,Miami-Dade,Florida,2022,12,Dec
Burmese Python,2022-12-31,25.327008,-80.283233,Monroe,Florida,2022,12,Dec
Burmese Python,2022-12-30,25.297207,-80.291418,Monroe,Florida,2022,12,Dec
Burmese Python,2023-01-03,25.544158,-80.742617,Miami-Dade,Florida,2023,1,Jan
Burmese Python,2023-01-03,25.686954,-80.732548,Miami-Dade,Florida,2023,1,Jan
Burmese Python,2022-08-10,25.324264,-80.509667,Miami-Dade,Florida,2022,8,Aug
Burmese Python,2023-01-10,25.313802,-80.289819,Monroe,Florida,2023,1,Jan
Burmese Python,2023-01-19,25.371857,-80.433009,Miami-Dade,Florida,2023,1,Jan
Burmese Python,2018-11-30,25.288144,-80.797691,Miami-Dade,Florida,2018,11,Nov
Burmese Python,2023-01-25,26.088496,-81.69725,Collier,Florida,2023,1,Jan
Burmese Python,2023-01-26,25.200769,-80.258009,Monroe,Florida,2023,1,Jan
Burmese Python,2023-02-18,25.324201,-80.287821,Monroe,Florida,2023,2,Feb
Burmese Python,2022-06-15,25.851032,-81.25459,Collier,Florida,2022,6,Jun
Burmese Python,2023-03-13,25.23457,-80.753308,Miami-Dade,Florida,2023,3,Mar
Burmese Python,2023-03-13,25.864222,-81.104064,Collier,Florida,2023,3,Mar
Burmese Python,2023-03-17,25.640392,-80.524789,Miami-Dade,Florida,2023,3,Mar
Burmese Python,2023-04-05,25.519333,-80.36235,Miami-Dade,Florida,2023,4,Apr
Burmese Python,2023-04-28,26.331894,-80.814777,Broward,Florida,2023,4,Apr
Burmese Python,2023-04-28,26.331943,-80.814772,Broward,Florida,2023,4,Apr
Burmese Python,2022-11-14,25.272262,-80.79843,Miami-Dade,Florida,2022,11,Nov
Burmese Python,2023-02-23,25.439925,-80.782687,Miami-Dade,Florida,2023,2,Feb
Burmese Python,2023-05-06,25.437002,-80.475467,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-05-19,25.381194,-80.439074,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-05-24,25.772163,-80.416134,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-05-28,25.817858,-80.851075,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-05-28,25.257233,-80.798455,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-05-31,25.219637,-80.335555,Monroe,Florida,2023,5,May
Burmese Python,2023-05-28,25.175403,-80.904725,Monroe,Florida,2023,5,May
Burmese Python,2023-05-20,25.76183,-80.796928,Miami-Dade,Florida,2023,5,May
Burmese Python,2023-06-02,25.761958,-80.780704,Miami-Dade,Florida,2023,6,Jun
Burmese Python,2023-06-20,25.282898,-80.355191,Monroe,Florida,2023,6,Jun
Burmese Python,2023-07-11,25.399628,-80.569282,Miami-Dade,Florida,2023,7,Jul
Burmese Python,2023-07-13,26.107026,-81.71529,Collier,Florida,2023,7,Jul
Burmese Python,2023-07-14,25.924129,-81.343352,Collier,Florida,2023,7,Jul
Burmese Python,2023-07-22,25.403478,-80.573875,Miami-Dade,Florida,2023,7,Jul
Burmese Python,2023-07-23,26.140731,-81.344978,Collier,Florida,2023,7,Jul
Burmese Python,2023-07-29,25.245487,-80.319402,Monroe,Florida,2023,7,Jul
Burmese Python,2023-07-21,25.544722,-80.259519,Miami-Dade,Florida,2023,7,Jul
Burmese Python,2023-07-22,25.403555,-80.57402,Miami-Dade,Florida,2023,7,Jul
Burmese Python,2023-08-03,25.333327,-80.82503,Miami-Dade,Florida,2023,8,Aug
Burmese Python,2023-08-07,25.186414,-80.360801,Monroe,Florida,2023,8,Aug
Burmese Python,2023-08-13,25.4232,-80.466447,Miami-Dade,Florida,2023,8,Aug
Burmese Python,2023-08-14,25.325413,-80.26972,Monroe,Florida,2023,8,Aug
Burmese Python,2022-12-01,25.333971,-80.268977,Monroe,Florida,2022,12,Dec
Burmese Python,2022-11-28,25.350281,-80.31474,Monroe,Florida,2022,11,Nov
Burmese Python,2022-11-29,25.392997,-80.374016,Monroe,Florida,2022,11,Nov
Burmese Python,2022-12-01,25.242369,-80.263748,Monroe,Florida,2022,12,Dec
Burmese Python,2022-12-04,25.340252,-80.318559,Monroe,Florida,2022,12,Dec
Burmese Python,2023-08-22,25.24904,-80.317464,Monroe,Florida,2023,8,Aug
Burmese Python,2023-08-25,25.191528,-80.35622,Monroe,Florida,2023,8,Aug
Burmese Python,2023-08-25,25.988453,-81.37003,Collier,Florida,2023,8,Aug
Burmese Python,2022-11-13,25.12428,-80.254073,Monroe,Florida,2022,11,Nov
Burmese Python,2023-02-12,25.895624,-81.310539,Collier,Florida,2023,2,Feb
Burmese Python,2023-10-03,25.87827,-81.257944,Collier,Florida,2023,10,Oct
Burmese Python,2023-09-28,25.760544,-80.868842,Miami-Dade,Florida,2023,9,Sep
Burmese Python,2023-10-04,25.847454,-81.312598,Collier,Florida,2023,10,Oct
Burmese Python,2023-06-27,25.913943,-81.044913,Collier,Florida,2023,6,Jun
Burmese Python,2013-07-11,25.443203,-80.501368,Miami-Dade,Florida,2013,7,Jul
Burmese Python,2010-01-02,25.418053,-80.579481,Miami-Dade,Florida,2010,1,Jan
Burmese Python,2023-10-10,25.842758,-81.121467,Collier,Florida,2023,10,Oct
Burmese Python,2023-10-12,25.381153,-80.439029,Miami-Dade,Florida,2023,10,Oct
Burmese Python,2023-10-23,25.422664,-80.466112,Miami-Dade,Florida,2023,10,Oct
Burmese Python,2023-11-07,26.160706,-81.047394,Collier,Florida,2023,11,Nov
Burmese Python,2023-11-17,25.341477,-80.276136,Monroe,Florida,2023,11,Nov
Burmese Python,2023-11-15,25.129638,-80.929773,Monroe,Florida,2023,11,Nov
Burmese Python,2023-11-07,25.214594,-80.85049,Miami-Dade,Florida,2023,11,Nov
Burmese Python,2023-11-16,26.178525,-81.240174,Collier,Florida,2023,11,Nov
Burmese Python,2023-11-16,26.141252,-81.334119,Collier,Florida,2023,11,Nov
Burmese Python,2023-11-16,26.052419,-81.249862,Collier,Florida,2023,11,Nov
Burmese Python,2023-11-22,25.421175,-80.465125,Miami-Dade,Florida,2023,11,Nov
Burmese Python,2015-08-25,25.317367,-80.798283,Miami-Dade,Florida,2015,8,Aug
Burmese Python,2015-07-14,25.221733,-80.8407,Miami-Dade,Florida,2015,7,Jul
Burmese Python,2015-07-11,25.410067,-80.784683,Miami-Dade,Florida,2015,7,Jul
Burmese Python,2014-07-26,25.280417,-80.798383,Miami-Dade,Florida,2014,7,Jul
Burmese Python,2023-11-22,26.290898,-80.502446,Broward,Florida,2023,11,Nov
Burmese Python,2023-11-07,25.193802,-80.8742,Monroe,Florida,2023,11,Nov
Burmese Python,2020-07-25,25.612238,-80.524572,Miami-Dade,Florida,2020,7,Jul
Burmese Python,2023-06-08,25.933828,-81.356387,Collier,Florida,2023,6,Jun
Burmese Python,2023-12-08,26.054253,-80.462537,Broward,Florida,2023,12,Dec
Burmese Python,2023-12-11,26.346551,-81.59516,Collier,Florida,2023,12,Dec
Burmese Python,2023-12-10,26.335337,-80.596008,Palm Beach,Florida,2023,12,Dec
Burmese Python,2023-12-21,26.096815,-80.400737,Broward,Florida,2023,12,Dec
Burmese Python,2015-01-29,25.286616,-80.898651,Monroe,Florida,2015,1,Jan
Burmese Python,2022-02-16,25.377486,-80.315098,Monroe,Florida,2022,2,Feb
Burmese Python,2024-01-04,26.345255,-80.303055,Palm Beach,Florida,2024,1,Jan
Burmese Python,2024-01-06,25.747499,-80.673229,Miami-Dade,Florida,2024,1,Jan
Burmese Python,2024-01-07,25.136928,-80.945542,Monroe,Florida,2024,1,Jan
Burmese Python,2023-12-28,25.51961,-80.331753,Miami-Dade,Florida,2023,12,Dec
Burmese Python,2024-01-24,25.862636,-81.089425,Collier,Florida,2024,1,Jan
Burmese Python,2024-02-12,25.448475,-80.36773,Miami-Dade,Florida,2024,2,Feb
Burmese Python,2014-04-24,25.939827,-80.710908,Miami-Dade,Florida,2014,4,Apr
Burmese Python,2016-08-20,25.390742,-80.803207,Miami-Dade,Florida,2016,8,Aug
Burmese Python,2024-03-04,25.894087,-80.133806,Miami-Dade,Florida,2024,3,Mar
Burmese Python,2024-03-12,25.325743,-80.48501,Miami-Dade,Florida,2024,3,Mar
Burmese Python,2024-03-12,25.361613,-80.754578,Miami-Dade,Florida,2024,3,Mar
Burmese Python,2024-03-16,25.985518,-81.411123,Collier,Florida,2024,3,Mar
Burmese Python,2024-03-28,25.288569,-80.798414,Miami-Dade,Florida,2024,3,Mar
Burmese Python,2024-03-28,25.554853,-80.730653,Miami-Dade,Florida,2024,3,Mar
Burmese Python,2019-10-15,25.518237,-80.458884,Miami-Dade,Florida,2019,10,Oct
Burmese Python,2020-05-13,25.775597,-80.83937,Miami-Dade,Florida,2020,5,May
Burmese Python,2019-07-25,25.650487,-80.525033,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2023-01-04,26.051799,-81.680934,Collier,Florida,2023,1,Jan
Burmese Python,2019-01-11,25.664685,-80.765338,Miami-Dade,Florida,2019,1,Jan
Burmese Python,2024-05-02,25.420771,-80.754663,Miami-Dade,Florida,2024,5,May
Burmese Python,2022-07-01,26.145534,-81.259959,Collier,Florida,2022,7,Jul
Burmese Python,2024-06-02,25.762245,-80.725563,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2024-06-04,25.405261,-80.454694,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2024-05-14,25.695768,-80.881559,Miami-Dade,Florida,2024,5,May
Burmese Python,2024-06-06,25.761892,-80.814968,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2024-06-06,25.761831,-80.815289,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2024-06-11,25.317542,-80.281012,Monroe,Florida,2024,6,Jun
Burmese Python,2024-06-12,26.282894,-80.720167,Broward,Florida,2024,6,Jun
Burmese Python,2024-06-12,25.412719,-80.651793,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2024-06-13,25.502495,-80.411988,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2022-11-10,25.282001,-80.25602,Monroe,Florida,2022,11,Nov
Burmese Python,2024-06-21,25.2143,-80.8531,Miami-Dade,Florida,2024,6,Jun
Burmese Python,2021-04-18,25.139535,-80.929629,Monroe,Florida,2021,4,Apr
Burmese Python,2023-12-16,25.42934,-80.466364,Miami-Dade,Florida,2023,12,Dec
Burmese Python,2023-01-08,26.048164,-81.075466,Collier,Florida,2023,1,Jan
Burmese Python,2024-07-05,25.966049,-81.353287,Collier,Florida,2024,7,Jul
Burmese Python,2024-07-05,25.982249,-81.348884,Collier,Florida,2024,7,Jul
Burmese Python,2024-07-16,25.499251,-80.40446,Miami-Dade,Florida,2024,7,Jul
Burmese Python,2024-07-18,25.403563,-80.60933,Miami-Dade,Florida,2024,7,Jul
Burmese Python,2024-07-17,25.404588,-80.614442,Miami-Dade,Florida,2024,7,Jul
Burmese Python,2024-07-17,25.404312,-80.610808,Miami-Dade,Florida,2024,7,Jul
Burmese Python,2024-07-19,25.760997,-80.515232,Miami-Dade,Florida,2024,7,Jul
Burmese Python,2024-07-20,26.099033,-81.753267,Collier,Florida,2024,7,Jul
Burmese Python,2024-07-29,26.101135,-81.617132,Collier,Florida,2024,7,Jul
